Attributes,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-20,30.246,,21.703,31.802,17.37,29.9727,,21.0977,22.8071,,,42.115,105.676,24.594,41.314,,,45.6017,,28.72,27.4,76.8395,,,62.9332,15.4049,47.7087,,,144.825,,30.294,,22.013,31.966,17.4,30.2656,,21.1867,23.0868,,,42.124,105.904,24.7256,41.781,,,45.6824,,28.85,27.8,76.9218,,,63.8167,15.6354,48.1042,,,144.953,,30.057,,21.529,31.802,17.322,29.8711,,21.0049,22.7044,,,41.71,105.526,24.5891,41.03,,,45.5349,,28.57,27.28,76.7156,,,62.1634,15.2322,47.4741,,,143.873,,30.275,,21.984,31.902,17.3457,30.2656,,21.1254,22.9166,,,42.011,105.904,24.6593,41.781,,,45.6635,,28.67,27.72,76.8762,,,63.8167,15.6318,48.0401,,,144.943,,30539.0,,258239.0,3348.0,41910.0,127456.77234434,,12915.993297766,103818.21448362,,,15308.0,1603.2608420858,9135.4695349443,432495.0,,,246379.18290951,,81740.0,1117731.0,71394.954054251,,,63700.390078124,209676.83136754,12603043.313382,,,9954.5854023915,
2017-09-21,30.006,,21.392,31.756,17.37,29.9313,,21.0444,22.502,,,41.291,105.596,24.5472,40.636,,,45.5927,,28.63,26.32,76.5569,,,62.4466,15.3435,47.2552,,,144.845,,30.332,,21.595,31.765,17.4,30.1364,,21.1432,22.6017,,,42.97,105.736,24.6281,40.786,,,45.6455,,28.77,26.96,76.7582,,,62.7957,15.4017,47.691,,,145.676,,29.894,,21.285,31.675,17.3,29.9214,,21.0444,22.2858,,,41.291,105.596,24.4643,40.534,,,45.5448,,28.32,26.16,76.5569,,,62.0368,15.2123,47.2108,,,144.468,,30.332,,21.595,31.71,17.3,30.0259,,21.08,22.4658,,,41.841,105.706,24.5238,40.776,,,45.5628,,28.53,26.92,76.6472,,,62.7957,15.4017,47.6496,,,144.735,,33901.0,,237883.0,5811.0,21818.0,66042.463302329,,19056.682220072,25456.047035787,,,17973.0,2323.0717524023,11228.587330276,34454.0,,,155156.3520381,,57806.0,3688361.0,58906.56131968,,,67403.702902747,245732.07547459,11793269.726081,,,7938.8499575777,
2017-09-22,29.894,,21.567,31.479,17.48,29.7331,,20.9683,22.3582,,,41.216,105.874,24.5024,40.124,,,45.6735,,28.95,26.24,76.785,,,62.8156,15.4921,47.1161,,,144.507,,30.065,,21.645,31.494,17.6204,30.0013,,21.0049,22.4756,,,41.363,105.874,24.5667,40.478,,,45.6735,,28.98,26.44,76.785,,,62.9832,15.5119,47.335,,,144.547,,29.769,,21.207,31.346,17.4,29.7331,,20.9021,21.9377,,,41.113,105.826,24.4613,40.032,,,45.5977,,28.75,26.24,76.4737,,,62.2611,15.1897,47.0806,,,144.002,,29.903,,21.382,31.346,17.42,30.0003,,20.9831,22.2966,,,41.291,105.836,24.5238,40.237,,,45.6465,,28.77,26.28,76.548,,,62.2611,15.2815,47.335,,,144.478,,16592.0,,388691.0,3195.0,38964.0,159228.17925277,,14535.426671046,51528.708370705,,,10265.0,18217.139161233,10783.504957335,115353.0,,,256199.5226268,,69231.0,1130835.0,10981.433785742,,,30321.437822399,135309.86968258,12938006.892193,,,6015.9311598724,
2017-09-25,29.407,,20.634,30.845,17.52,29.9727,,20.6966,21.8556,,,40.664,106.054,24.5326,39.705,,,45.7024,,29.8,26.04,76.5004,,,61.4734,15.1953,47.4553,,,144.953,,29.912,,21.382,30.99,17.55,30.0161,,20.8488,22.1616,,,41.148,106.054,24.5891,39.947,,,45.7083,,29.8,26.32,76.7076,,,62.5832,15.4887,47.5027,,,145.518,,29.349,,20.594,30.645,17.41,29.7331,,20.5998,21.8027,,,40.452,105.836,24.4058,39.437,,,45.6555,,29.12,25.92,76.2367,,,61.2659,15.1101,47.1605,,,144.328,,29.912,,21.353,30.99,17.41,29.7942,,20.8488,22.1421,,,41.148,105.836,24.5804,39.947,,,45.6735,,29.12,26.12,76.5837,,,62.5832,15.4887,47.196,,,144.328,,27405.0,,770981.0,15068.0,42870.0,81877.970955517,,63366.40360473,53257.887110061,,,28429.0,1351.2768274561,13679.616987721,63387.0,,,216327.33841609,,91577.0,1744157.0,26202.32437331,,,285898.15676296,245001.06265003,10502968.924233,,,10484.24561687,
2017-09-26,29.581,,20.566,30.918,17.4695,29.9539,,20.6601,21.8829,,,40.262,106.004,24.4877,39.576,,,45.7083,,29.3499,26.12,76.438,,,61.5701,15.1762,47.5687,,,143.793,,29.787,,20.731,30.918,17.59,30.0339,,20.7272,22.0267,,,40.664,106.014,24.631,39.873,,,45.7183,,29.4914,26.24,76.5659,,,62.0657,15.3626,47.6417,,,145.3,,29.388,,20.459,30.845,17.451,29.9036,,20.5899,21.7568,,,40.169,105.904,24.398,39.549,,,45.6276,,29.15,25.9,76.2714,,,61.4534,15.1518,47.405,,,143.695,,29.388,,20.653,30.9,17.48,29.9628,,20.669,21.9279,,,40.524,105.924,24.631,39.584,,,45.6735,,29.47,26.24,76.4092,,,61.948,15.2421,47.5115,,,145.3,,13915.0,,465352.0,15457.0,102848.0,43899.523681747,,494719.68905745,15913.352774601,,,27930.0,7547.473394365,21539.320458289,347284.0,,,124987.14495561,,16253.0,1011510.0,12934.22664045,,,58719.519566372,182556.85971932,19822862.546578,,,9650.9135460908,
2017-09-27,30.075,,21.032,31.127,17.555,29.5842,,20.6601,21.8477,,,40.749,105.546,24.5033,38.97,,,45.487,,28.75,26.64,76.8028,,,63.2045,15.7065,47.2019,,,145.251,,30.161,,21.139,31.173,17.573,29.8287,,20.7114,22.0169,,,40.833,105.586,24.5258,39.167,,,45.6276,,29.06,26.8,76.8028,,,63.5256,15.7717,47.5185,,,145.568,,29.75,,20.712,31.018,17.32,29.4333,,20.5346,21.7744,,,40.433,105.476,24.3502,38.534,,,45.487,,28.6,26.576,76.3795,,,62.1833,15.3918,46.9425,,,144.061,,29.769,,20.828,31.173,17.37,29.7942,,20.6956,21.9367,,,40.433,105.476,24.3502,39.167,,,45.5728,,29.03,26.68,76.3795,,,62.1833,15.3918,47.4741,,,144.061,,26409.0,,880828.0,5905.0,46569.0,95528.186665018,,24476.723291269,16746.753527159,,,6220.0,3910.2698684559,14733.867401049,90141.0,,,191459.50982245,,17761.0,1493304.0,5293.5211268096,,,31233.979027491,361751.66458851,13341324.44562,,,3389.8253726599,
2017-09-28,30.017,,20.885,31.118,17.48,29.7045,,20.6087,22.0981,,,41.216,105.496,24.4809,39.175,,,45.482,,28.81,26.32,76.7116,,,63.5546,15.882,47.2019,,,144.15,,30.065,,21.003,31.118,17.5,29.7607,,20.6354,22.1607,,,41.252,105.726,24.5033,39.21,,,45.492,,28.96,26.8,76.7899,,,63.5546,15.8853,47.335,,,144.913,,29.846,,20.77,31.082,17.43,29.3307,,20.5543,21.5768,,,40.944,105.426,24.3727,38.906,,,45.4092,,28.41,26.12,76.5916,,,63.0699,15.6261,47.0964,,,143.962,,30.065,,20.983,31.082,17.5,29.5772,,20.5543,21.8194,,,40.944,105.496,24.3727,38.906,,,45.4621,,28.94,26.44,76.5916,,,63.1277,15.6901,47.1407,,,144.438,,19206.0,,212177.0,5536.0,41244.0,77033.822642295,,11302.632799636,28350.964251112,,,62396.0,626947.27152268,16062.961307346,29148.0,,,303829.67490429,,119892.0,1553909.0,15453.894280459,,,25489.983398074,280180.29965328,8888309.4639301,,,8431.1817378926,
2017-09-29,30.352,,21.041,31.287,17.64,29.6423,,20.7865,22.3416,,,41.492,105.646,24.5121,39.549,,,45.4522,,28.15,26.28,77.013,,,63.8267,16.0314,47.1703,,,145.449,,30.369,,21.041,31.287,17.72,29.8268,,20.8211,22.3856,,,41.646,105.646,24.5598,39.647,,,45.492,,28.748,26.384,77.1131,,,63.9335,16.0571,47.3183,,,145.449,,29.932,,20.885,31.173,17.4,29.5753,,20.7065,22.2154,,,41.281,105.516,24.4623,39.409,,,45.3993,,28.13,26.107,76.7661,,,63.3511,15.8435,47.1239,,,144.21,,29.932,,20.895,31.173,17.54,29.8268,,20.7154,22.2878,,,41.525,105.626,24.5423,39.549,,,45.4192,,28.69,26.16,76.7661,,,63.6413,15.9532,47.2019,,,144.21,,26152.0,,373644.0,1633.0,100134.0,113633.15295857,,100718.63435943,21195.988710444,,,14467.0,2448.5617995286,14428.257845434,17211.0,,,254749.04139787,,41059.0,1079017.0,8182.3634490624,,,77849.792719723,199364.11325582,16588752.246292,,,5458.0224006221,
2017-10-02,30.695,,21.061,31.419,17.47,29.7419,,20.8488,22.5665,,,41.675,105.506,24.6779,39.558,,,45.4432,,27.67,25.52,77.3144,,,64.5886,16.2095,47.0806,,,148.382,,30.703,,21.11,31.446,17.5818,29.8268,,20.91,22.5831,,,41.767,105.716,24.6896,39.724,,,45.499,,27.73,25.6,77.3144,,,64.5886,16.2711,47.3587,,,148.382,,30.371,,20.895,31.373,17.42,29.6127,,20.8122,22.322,,,41.522,105.506,24.5033,39.487,,,45.4192,,27.46,25.16,77.0497,,,63.8936,16.041,47.047,,,145.588,,30.523,,21.041,31.391,17.56,29.7686,,20.8122,22.322,,,41.646,105.636,24.5033,39.503,,,45.4352,,27.6,25.6,77.0497,,,64.111,16.1346,47.1703,,,145.588,,40456.0,,275610.0,6214.0,30436.0,334962.15756233,,9160.9321634733,40255.812792554,,,14193.0,14761.645223562,10246.124396456,29448.0,,,217661.460155,,52651.0,4704387.0,51082.277138914,,,52326.717168058,385104.80569034,20424867.714293,,,20352.067631746,
2017-10-03,30.838,,21.207,31.966,17.36,29.6423,,21.1333,23.0692,,,41.88,105.736,24.6505,39.859,,,45.509,,27.81,25.24,77.4076,,,64.7721,16.2095,47.1329,,,147.699,,30.838,,21.236,31.993,17.4225,29.7942,,21.1333,23.1327,,,41.945,105.736,24.6505,39.939,,,45.5448,,27.89,25.46,77.4522,,,64.8898,16.2491,47.2196,,,148.849,,30.62,,21.09,31.847,17.34,29.4836,,20.9555,22.6741,,,41.757,105.556,24.5423,39.724,,,45.4422,,27.58,25.16,77.3064,,,64.4899,16.106,47.0116,,,146.896,,30.79,,21.09,31.847,17.37,29.7942,,21.0256,22.6741,,,41.757,105.556,24.6164,39.724,,,45.482,,27.6,25.28,77.3064,,,64.6564,16.2325,47.1605,,,148.849,,16211.0,,141738.0,18870.0,66639.0,64010.293903188,,28904.861421331,218537.10629518,,,10987.0,2868.200517119,7674.0815592712,28073.0,,,387637.59758466,,15071.0,2090035.0,4377.645139168,,,22654.086114555,247665.33253127,23342636.42443,,,10302.647829049,
2017-10-04,30.867,,21.265,32.181,17.3,29.9401,,21.0859,23.2295,,,41.675,105.676,24.5159,40.124,,,45.517,,28.0899,25.56,77.5166,,,64.8499,16.2585,47.2837,,,149.097,,31.009,,21.353,32.23,17.35,29.9401,,21.16,23.3117,,,41.687,105.746,24.673,40.256,,,45.5259,,28.18,25.8,77.583,,,64.8499,16.2611,47.4642,,,149.959,,30.751,,21.188,31.966,17.22,29.5772,,21.0701,23.1053,,,41.525,105.566,24.5121,40.087,,,45.476,,27.788,25.48,77.3431,,,64.3433,16.1083,46.9327,,,148.412,,30.961,,21.217,31.966,17.35,29.6423,,21.1165,23.1493,,,41.665,105.706,24.5501,40.181,,,45.509,,27.9268,25.68,77.4264,,,64.6834,16.2128,47.0638,,,148.482,,31150.0,,111394.0,6640.0,55915.0,78902.728931026,,19463.564855109,44388.048916584,,,14576.0,1983.7466649728,15512.248785987,39380.0,,,263253.31515919,,16968.0,1394995.0,34979.805479541,,,52545.325940268,248387.28321338,24478099.101959,,,9663.0200652788,
2017-10-05,31.105,,21.333,32.261,17.37,29.8888,,21.2311,23.6168,,,41.753,105.656,24.5267,40.199,,,45.4721,,28.82,25.28,77.7922,,,64.7322,16.226,47.4937,,,149.552,,31.123,,21.454,32.293,17.438,29.9539,,21.2825,23.8867,,,41.831,105.656,24.6164,40.218,,,45.5448,,29.02,26.04,77.7922,,,65.0623,16.3256,47.6131,,,149.75,,30.823,,21.285,32.139,17.29,29.7853,,21.1333,23.4554,,,41.656,105.506,24.5258,40.05,,,45.4432,,28.62,25.2,77.5166,,,64.5188,16.1412,47.3685,,,149.067,,31.057,,21.343,32.176,17.35,29.9471,,21.1511,23.4554,,,41.675,105.606,24.6164,40.087,,,45.517,,28.62,25.76,77.5166,,,65.0623,16.3256,47.4386,,,149.592,,13854.0,,172483.0,10802.0,29728.0,72731.180546209,,20490.892901283,101771.0141074,,,8605.0,5217.3741993236,15478.406117076,16753.0,,,241193.1608116,,20824.0,2228559.0,7842.44031268,,,47503.285083998,239089.52505641,21749604.592868,,,8676.338751451,
2017-10-06,31.082,,21.313,32.203,17.41,29.8416,,21.2045,23.608,,,41.992,105.556,24.593,40.115,,,45.509,,27.72,25.0,77.6148,,,65.0045,16.3256,47.0204,,,148.987,,31.114,,21.323,32.264,17.44,29.8721,,21.2045,23.6451,,,42.086,105.596,24.593,40.124,,,45.509,,28.13,25.302,77.6832,,,65.0144,16.3289,47.3093,,,149.692,,30.925,,21.198,31.984,17.37,29.6965,,21.1175,23.4114,,,41.767,105.446,24.4067,39.854,,,45.3894,,27.57,24.88,77.471,,,64.4799,16.0959,46.9583,,,148.621,,31.105,,21.323,31.993,17.37,29.804,,21.1778,23.6354,,,41.767,105.446,24.4224,39.92,,,45.492,,28.09,25.28,77.4799,,,64.5098,16.1412,47.2552,,,149.295,,28373.0,,103626.0,5326.0,24460.0,56689.819405982,,12185.223988074,259842.0837161,,,17705.0,2832.0593835466,22323.855055755,11701.0,,,341762.86864786,,35896.0,2106539.0,42817.202422245,,,37201.597391783,174980.90862846,8686244.0537243,,,14221.124539587,
2017-10-09,31.052,,21.022,31.92,17.39,29.9145,,21.1699,23.3752,,,41.832,105.536,24.5677,40.252,,,45.482,,27.65,24.68,77.4899,,,65.152,16.423,46.8883,,,147.749,,31.267,,21.149,32.003,17.42,29.9905,,21.2292,23.5532,,,41.964,105.576,24.6164,40.311,,,45.5528,,27.8399,24.92,77.6733,,,65.2578,16.4429,47.0885,,,149.443,,31.028,,20.993,31.783,17.3075,29.8859,,21.159,23.2863,,,41.805,105.536,24.5179,40.162,,,45.482,,27.61,24.6,77.4175,,,64.9586,16.3511,46.8015,,,147.729,,31.267,,21.13,32.003,17.42,29.9214,,21.2133,23.5268,,,41.935,105.556,24.6164,40.311,,,45.5259,,27.76,24.8,77.5741,,,65.0524,16.3706,46.9505,,,149.443,,36490.0,,165955.0,9051.0,25308.0,63136.177125713,,36747.979677298,31884.992473,,,5863.0,1014.9635011576,21139.361643894,10900.0,,,205576.12277869,,9118.0,1805358.0,27978.599278858,,,29542.268024204,259222.58487323,14396001.926631,,,57892.365880757,
2017-10-10,31.038,,21.343,32.404,17.34,30.1876,,21.3566,23.4916,,,41.794,105.576,24.7129,40.599,,,45.5528,,28.33,25.08,77.8656,,,65.551,16.5172,47.3005,,,147.887,,31.276,,21.372,32.404,17.447,30.2024,,21.3645,23.5532,,,41.964,105.826,24.7529,40.728,,,45.6116,,28.35,25.2,77.931,,,65.6866,16.6248,47.4208,,,148.125,,31.0,,21.149,32.176,17.32,29.8987,,21.2855,23.4114,,,41.7,105.576,24.5696,40.537,,,45.5,,28.18,24.96,77.6554,,,64.9965,16.3378,47.0284,,,147.006,,31.276,,21.149,32.176,17.44,29.9539,,21.3023,23.5268,,,41.908,105.646,24.6233,40.618,,,45.5349,,28.33,25.0,77.7555,,,65.6866,16.5596,47.0806,,,148.125,,91121.0,,265083.0,6397.0,17443.0,61343.325080962,,23431.176619645,34310.546565106,,,5828.0,2563.0087225078,15340.984370591,9216.0,,,228807.8968188,,18616.0,1262242.0,55412.514600307,,,40257.106240043,196727.02980195,12168731.364207,,,12387.995759194,
2017-10-11,31.115,,21.246,32.385,17.2,30.3425,,21.4021,23.4281,,,41.982,105.576,24.7627,40.442,,,45.5927,,28.59,25.24,78.1035,,,65.8401,16.6216,47.3952,,,148.175,,31.209,,21.304,32.394,17.33,30.4628,,21.41,23.474,,,42.04,105.716,24.7714,40.478,,,45.6196,,28.64,25.72,78.1134,,,65.8401,16.6248,47.5253,,,148.69,,30.991,,21.1,32.322,17.2,30.1709,,21.3023,23.3195,,,41.813,105.556,24.6008,40.339,,,45.509,,28.35,25.08,77.9677,,,65.3555,16.4617,47.2739,,,148.056,,31.143,,21.294,32.348,17.33,30.1709,,21.3023,23.4026,,,41.813,105.586,24.6505,40.478,,,45.5448,,28.59,25.68,77.9677,,,65.4133,16.4657,47.2739,,,148.165,,79784.0,,101177.0,5068.0,41823.0,56915.954024749,,10462.551737247,23396.57572824,,,5885.0,7093.7013839562,9052.4011658008,25673.0,,,428904.08947741,,34611.0,2020452.0,12031.463414746,,,35236.124026968,186961.06095157,11790125.161343,,,8743.9334835844,
2017-10-12,31.182,,21.519,32.348,17.3603,30.4796,,21.3892,23.6168,,,42.28,105.666,24.6486,41.028,,,45.6276,,28.14,26.0,78.0768,,,65.6786,16.6414,47.5964,,,147.392,,31.31,,21.674,32.376,17.57,30.5673,,21.4534,23.6804,,,42.55,105.756,24.6642,41.13,,,45.6555,,28.41,26.2,78.1323,,,66.1174,16.7351,47.6417,,,148.056,,31.049,,21.422,32.249,17.08,30.3337,,21.3892,23.4202,,,42.226,105.626,24.6164,40.916,,,45.6126,,27.95,25.54,77.9112,,,65.6586,16.5921,47.3183,,,147.233,,31.219,,21.422,32.249,17.2,30.3337,,21.4534,23.4916,,,42.226,105.756,24.6564,40.925,,,45.6276,,28.31,25.6,78.0599,,,65.7644,16.6248,47.3587,,,147.491,,56701.0,,192508.0,2553.0,199212.0,58382.27984868,,14651.823444751,51354.87017692,,,7668.0,2162.4444920806,24562.598880945,116829.0,,,182803.76810432,,12299.0,2920150.0,19218.265630546,,,45560.875947444,229746.45618719,9265476.7318171,,,10373.269190979,
2017-10-13,31.172,,21.752,32.891,17.51,30.2656,,21.4989,23.8153,,,42.627,105.884,24.7549,41.427,,,45.7482,,28.84,26.04,78.2681,,,65.8302,16.7569,47.6811,,,146.886,,31.382,,21.868,32.905,17.55,30.6157,,21.57,23.9669,,,42.727,106.004,24.8417,41.482,,,45.7482,,28.94,26.4,78.3306,,,66.2092,16.7928,47.8054,,,147.521,,31.01,,21.684,32.713,17.35,30.2301,,21.4762,23.7967,,,42.392,105.806,24.6564,41.149,,,45.6555,,28.43,25.96,78.2037,,,65.8202,16.6414,47.6496,,,146.886,,31.382,,21.684,32.713,17.39,30.5999,,21.5354,23.8867,,,42.392,105.806,24.7714,41.38,,,45.6555,,28.75,26.32,78.3127,,,66.0077,16.744,47.7818,,,147.521,,33459.0,,173327.0,8513.0,52300.0,84509.447797219,,14794.536010771,37683.007524535,,,14418.0,2874.2240393811,20942.458842961,11526.0,,,282769.61031137,,24389.0,1289238.0,13042.154757936,,,42622.693825552,222221.8572369,9516118.1125604,,,7862.1753360532,
2017-10-16,31.162,,21.906,32.33,17.44,30.1876,,21.5196,24.4089,,,42.841,105.806,24.7881,41.576,,,45.7682,,28.8,25.76,78.3038,,,65.3755,16.8546,47.6999,,,146.063,,31.315,,21.955,32.668,17.51,30.2902,,21.6678,24.6211,,,42.932,106.004,24.8582,41.64,,,45.7781,,29.0712,25.84,78.3772,,,66.0476,16.8709,47.7275,,,147.917,,31.152,,21.839,32.33,17.4,30.0259,,21.5068,24.3835,,,42.745,105.806,24.7383,41.408,,,45.6974,,28.75,25.4,78.1769,,,65.2538,16.7322,47.615,,,145.766,,31.315,,21.906,32.668,17.51,30.2813,,21.6491,24.4001,,,42.822,105.944,24.7802,41.408,,,45.7383,,29.06,25.44,78.3504,,,66.0476,16.8709,47.6328,,,146.678,,25235.0,,158326.0,5046.0,23862.0,192897.90009093,,24911.946010338,51225.002820387,,,15493.0,2747.7300718777,20087.162301409,90491.0,,,575544.13056557,,19117.0,1595033.0,11344.556424014,,,19251.611049853,243780.69413301,4977615.79095,,,27827.84323038,
2017-10-17,31.076,,22.003,32.161,17.4,30.4194,,21.4534,24.0304,,,42.795,105.884,24.747,41.352,,,45.8529,,29.08,25.56,78.3127,,,65.4821,16.8808,47.5253,,,146.777,,31.238,,22.052,32.248,17.45,30.4194,,21.57,24.4705,,,42.97,105.884,24.7539,41.455,,,45.8629,,29.15,26.32,78.3127,,,65.5021,16.8947,47.623,,,146.986,,31.047,,21.868,32.098,17.33,30.1364,,21.4188,23.9493,,,42.627,105.836,24.673,41.111,,,45.7682,,28.49,25.52,78.0857,,,65.1222,16.7798,47.3774,,,145.558,,31.152,,21.965,32.248,17.349,30.2044,,21.5068,24.4705,,,42.718,105.836,24.6974,41.305,,,45.7682,,28.86,26.08,78.1491,,,65.3156,16.8709,47.5776,,,145.885,,44374.0,,160051.0,12424.0,33117.0,34502.261295598,,41613.364818146,75528.60488914,,,11648.0,1567.1197085134,27572.54534312,38746.0,,,348369.27900313,,127208.0,1500478.0,155347.89934874,,,38115.141389409,352224.33215605,11856345.577685,,,7113.5888995908,
2017-10-18,31.353,,22.033,32.23,17.33,30.3937,,21.5068,23.9053,,,42.627,105.786,24.7841,41.139,,,45.823,,29.29,25.36,78.3682,,,66.1552,16.998,47.4642,,,146.619,,31.425,,22.062,32.257,17.3611,30.4027,,21.57,24.0216,,,42.822,105.796,24.7988,41.25,,,45.8329,,29.29,25.44,78.4585,,,66.3876,17.0066,47.5391,,,147.817,,31.092,,21.831,32.167,17.29,30.2567,,21.4633,23.7439,,,42.525,105.616,24.7129,40.925,,,45.8051,,28.83,25.16,78.3216,,,65.1222,16.739,47.3212,,,146.47,,31.324,,21.887,32.167,17.35,30.3593,,21.5256,23.9943,,,42.822,105.736,24.7812,41.139,,,45.823,,29.1,25.4,78.4585,,,65.6288,16.9262,47.4741,,,147.817,,31586.0,,264405.0,3972.0,55784.0,44275.738675301,,59917.010519643,37036.7384747,,,10705.0,4190.3636536418,17864.827042965,24962.0,,,154372.93167863,,46576.0,1416198.0,57632.606063742,,,26414.558113563,237790.61797145,5342742.2456488,,,22290.119578437,
2017-10-19,30.838,,21.674,31.957,17.34,30.6511,,21.3299,23.7341,,,42.29,105.786,24.7451,40.842,,,45.8329,,28.9998,25.44,78.3871,,,65.6866,16.9096,47.2108,,,147.58,,31.276,,21.694,32.021,17.44,30.6511,,21.3299,23.7341,,,42.645,105.846,24.7802,41.083,,,45.9087,,29.13,25.56,78.3871,,,65.7155,16.9096,47.2887,,,147.649,,30.666,,21.518,31.811,17.34,30.3859,,21.2005,23.3664,,,41.675,105.786,24.6974,40.585,,,45.8329,,28.9306,24.72,77.9945,,,64.7233,16.5725,47.056,,,145.865,,31.276,,21.654,31.811,17.35,30.3937,,21.2005,23.5992,,,42.226,105.846,24.6974,40.962,,,45.8729,,28.94,25.2,78.1402,,,65.4423,16.8642,47.2452,,,145.865,,47631.0,,118892.0,11018.0,113058.0,39430.576305492,,14814.778927937,36933.458136039,,,12257.0,1849.2213344533,21736.223259221,33879.0,,,195837.03408459,,37309.0,3284006.0,19847.67820355,,,84251.620250834,343144.06541798,9778369.3358329,,,11597.036505573,
2017-10-20,31.372,,21.887,32.321,17.19,30.6877,,21.4268,23.6706,,,42.525,105.496,24.7383,40.953,,,45.7582,,29.65,25.48,78.5417,,,65.8112,16.9684,47.0964,,,147.619,,31.462,,21.887,32.321,17.39,30.7261,,21.4633,23.8955,,,42.669,105.606,24.7997,41.172,,,45.7971,,29.65,25.68,78.5695,,,66.27,17.0798,47.1506,,,147.996,,31.038,,21.703,32.176,17.18,30.5308,,21.3645,23.6706,,,42.411,105.416,24.7129,40.724,,,45.7383,,29.05,25.24,78.3772,,,65.7833,16.9519,46.9505,,,147.461,,31.038,,21.781,32.176,17.39,30.5999,,21.4435,23.8769,,,42.411,105.576,24.7218,40.99,,,45.7682,,29.05,25.36,78.5417,,,66.27,17.0632,47.1239,,,147.996,,29529.0,,117114.0,7950.0,78089.0,53680.099457554,,25394.739584747,37084.799622393,,,5975.0,8106.6570443598,24327.751269415,28850.0,,,239673.4657481,,88132.0,1396832.0,29713.518550602,,,97206.696985549,290517.18347821,13392606.911896,,,4543.9802019227,
